10,10,10,10,DeltamapZ,DeltamapZ,DeltamapZ,DeltamapZ,cMapZ,cMapZ,cMapZ,cMapZ
Experiment_1,Experiment_2,Experiment_3,Experiment_4,Experiment_1,Experiment_2,Experiment_3,Experiment_4,Experiment_1,Experiment_2,Experiment_3,Experiment_4
0.52113278,0.49907734,0.69311463,0.53794796,0.54179053,0.48009508,0.5111395,0.53908144,0.57500094,0.57266291,0.60123847,0.56800488
0.62374735,0.58347631,0.53620908,0.55858903,0.55200413,0.48361891,0.94287089,0.8054052,0.61556031,0.5904742,0.67146568,0.51838915
0.49551287,0.5408126,0.51169861,0.50569719,0.78559045,0.46269857,0.7688932,0.68842306,0.62990777,0.55238245,0.61350914,0.69207211
0.52883029,0.55006928,0.68007837,0.5496559,0.62721275,0.44576152,0.48427555,0.72377588,0.63412134,0.78262045,0.62720429,0.55096842
0.99678764,0.50453499,0.54178405,0.56771929,0.78776873,0.4632787,0.53094903,0.65461734,0.69197149,0.65658547,0.5677092,0.49635371
0.64099225,0.56152912,0.59943306,0.58519507,0.61856231,0.50568105,0.48197635,0.61547183,0.57038296,0.56660756,0.60535721,0.56204397
0.55540662,0.54084377,0.56143537,0.52382819,0.68498812,0.47857819,0.68050978,0.61961652,0.61487336,0.51745507,0.63561506,0.52369776
0.56000428,0.5451549,0.57352924,0.56678605,0.89621196,0.48126612,0.72965168,0.72281979,0.4072747,0.60065411,0.60761269,0.56506843
0.50648849,0.53907799,0.52400534,0.56821067,0.70550283,0.49504782,0.54586723,0.67730733,0.42739041,0.58081335,0.64881797,0.51085184
0.56433606,0.54901696,0.52670489,0.64154829,0.70351639,0.54586752,0.81180351,0.74189337,0.43885363,0.59124459,0.62120543,0.5949784
0.49377153,0.56877158,0.52571927,0.64338511,0.60473218,0.54176283,0.65002952,0.81591447,0.44919161,0.69591305,0.64203491,0.57685455
0.53360989,0.57944022,0.59884531,0.57618856,0.64048012,0.61474544,0.86415904,0.61460578,0.43357512,0.67393321,0.58955761,0.63332923
0.49180066,0.54442446,0.55709928,0.56413116,0.67371242,0.60299999,0.65396255,0.75520064,0.54747886,0.59015971,0.69328981,0.58033995
,0.59312759,0.52468499,0.53529192,0.60114046,0.55095434,0.49311629,0.5463374,0.57240159,0.63245661,0.66507185,0.66306856
,0.56785255,0.6490969,0.60740994,0.8284304,0.52073909,0.66960487,1.01125056,0.48102353,0.60241516,0.56446957,0.54655922
,0.54055272,0.54273904,0.54437984,0.55289754,0.84858622,0.51722747,0.38321398,0.43077888,0.56332323,0.63634379,0.546285
,0.49773005,0.58617935,0.55535713,0.64630126,0.62623757,0.61930645,0.39577835,0.5492252,0.68167046,0.42624235,0.6016918
,0.53445471,0.54752528,0.60054831,0.58775683,0.50820181,0.52149082,0.4792502,0.45048036,0.63271313,0.39807525,0.63125979
,0.61473402,0.59193406,0.57988983,0.65636825,0.65234248,0.56163417,0.51094416,0.46679317,0.465202,0.40686515,0.62483704
,0.57335514,0.60574648,0.57685536,0.95382528,0.72489645,0.88948127,0.45590865,0.48923834,0.51008236,0.44120267,0.58579726
,0.6159973,0.53113784,0.56698688,0.55304491,0.59777722,0.63829432,0.43414547,0.50387814,0.45751364,0.41445498,0.44608881
,0.5804882,0.5845587,0.51424969,0.655685,0.56276207,0.66105985,0.49007865,0.47201498,0.5213874,0.46550876,0.43278555
,0.58313082,0.53742924,0.51938611,0.87893998,0.57615893,0.55398141,0.42529869,0.50752869,0.51798279,0.43675927,0.45449444
,0.59114042,0.57718123,0.60880269,0.61954392,0.69679732,0.6326554,0.48543526,0.4878763,0.48546864,0.50350678,0.44447073
,0.55227537,0.58817421,0.57816349,0.49348365,0.60452046,0.92537493,0.50352662,0.51939103,0.52592622,0.49755793,0.49390928
,0.55959706,0.53007376,0.6314656,0.48008501,0.57282408,0.56192656,0.4916094,0.56330525,0.53123084,0.45172388,0.4903816
,0.60990855,0.53918696,0.61192368,0.48228965,0.57679127,0.5222495,0.46663509,0.51120999,0.50985005,0.50895716,0.50348246
,0.57005872,0.70672737,0.57473416,0.58320189,0.74364455,0.51522298,0.43205284,0.56752934,0.5728482,0.56771856,0.54675981
,0.60631591,0.59887312,0.60406929,0.48077262,0.66021496,0.74280279,0.51467999,0.50274195,0.48604603,0.48259362,0.46756239
,0.59034942,0.58366668,0.56539013,0.53092112,0.82208027,0.72266668,0.47464253,0.54670157,0.50628029,0.514522,0.47408334
,0.63969099,0.60910885,0.5471001,0.59393245,0.58008833,0.8089386,0.45553106,0.52393465,0.5052297,0.44279095,0.49400388
,0.55041009,0.56761496,0.56445307,0.48599607,0.64480199,0.77912683,0.46508757,0.51186613,0.52830862,0.52668368,0.47531315
,0.53231912,0.56896443,0.5812665,0.48006213,0.62699277,0.71157967,0.49701231,0.51528412,0.58805668,0.52930591,0.50247478
,0.56956179,0.64734284,0.66676335,0.60074659,0.56502015,0.73333385,0.48499014,0.53043542,0.54485243,0.51028829,0.51666407
,0.58185172,0.49576711,0.63839229,0.98942526,0.70789605,0.41899157,0.47862952,0.44299793,0.51492561,0.50001757,0.50209762
,0.55232063,0.53875399,0.69592068,0.56288884,0.55809232,0.43012204,0.51765359,0.5268837,0.5511428,0.52839712,0.51875956
,0.62417881,0.6040362,0.60692414,0.71142784,0.75107119,0.42717255,0.48024166,0.47051911,0.49979075,0.55627696,0.53309244
,0.58215488,0.66195283,0.65628487,0.60955842,0.67066914,0.39625215,0.48560016,0.55509721,0.51281311,0.54403671,0.48651442
,0.64770091,0.68395711,0.54498598,0.83759008,0.72652214,0.47331829,0.48574723,0.59828963,0.55440015,0.53598305,0.51780341
,0.43731018,0.65880068,0.52985813,0.61607576,0.72887377,0.43252457,0.46899667,0.54101039,0.53308363,0.48813185,0.5305678
,0.47784084,0.63048279,0.64716463,0.6779906,0.75110529,0.41473911,0.51255492,0.52091609,0.55075792,0.64226732,0.49062338
,0.42618036,0.62735764,0.66802386,0.62474234,0.64111684,0.4589602,0.4692831,0.51446263,0.53155604,0.54406659,0.50351654
,0.46593125,0.66219869,0.67043068,0.75980453,0.58516128,0.44041598,0.58368184,0.56150489,0.51091741,0.52233345,0.54070788
,0.49268056,0.55598652,0.70717419,0.62026627,0.78785817,0.40393245,0.49808706,0.59693046,0.53890839,0.49423578,0.70042609
,0.51000432,0.52681958,0.61487509,0.56892317,0.56351559,0.48395505,0.49951651,0.62576223,0.58028856,0.50699687,0.46954755
,0.49743962,0.62519688,0.484102,0.66492307,0.84847813,0.46427135,0.47209044,0.49210274,0.56228393,0.52947529,0.52470036
,0.60105359,0.51895052,0.44154768,0.50015361,0.41418064,0.52126218,0.56546391,0.59719353,0.49645269,0.49612492,0.53901236
,0.50607144,0.66369827,0.45350568,0.57782214,0.50005976,0.47398892,0.56619345,0.49774191,0.55983963,0.54891511,0.50995963
,0.45898471,0.64489555,0.65837657,0.60065753,0.49989314,0.97370706,0.55802892,0.54712673,0.51738071,0.52414958,0.55555666
,0.53163985,0.76616745,0.43553137,0.67400765,0.51516262,0.5716861,0.51834328,0.53953685,0.70233981,0.49165585,0.53929974
,0.73966049,0.41763143,0.44300251,0.48850234,0.57938962,0.57591711,0.64578186,0.52802353,0.58377203,0.48247049,0.50650713
,0.52492991,0.4128781,0.47595398,0.55428347,0.55893437,0.55637169,0.5243559,0.64549646,0.58527822,0.5922086,0.53196355
,0.53416709,0.41678204,0.49278464,0.5317742,0.53859282,0.51337344,0.55892064,0.70894777,0.51724026,0.56324409,0.59445595
,0.51023808,0.48117248,0.48413314,0.47837252,0.5979268,0.50030467,0.69208957,0.52874053,0.62262632,0.56061969,0.51673876
,0.48534416,0.45816823,0.53890645,0.52803138,0.51226181,0.56918197,0.5384644,0.57160163,0.59718167,0.4951452,0.48039483
,0.56169966,0.52183069,0.57878227,0.56603496,0.5038245,0.60147898,0.75815756,0.57934076,0.5720006,0.56585387,0.47791207
,0.66259211,0.41894665,0.52489477,0.50750552,0.50328639,0.50683038,0.59963148,0.56134687,0.58846325,0.55811706,0.48554723
,0.51485146,0.40091972,0.51188625,0.64986871,0.82004278,0.53827687,0.57770824,0.49141635,0.58517749,0.53698448,0.42732448
,0.49965061,0.46671547,0.5318525,0.62374716,0.51255272,0.53885265,0.58094901,0.4966566,0.58159983,0.52534918,0.52731318
,0.59234241,0.4591073,0.55542513,0.53597489,0.54101075,0.66072576,0.5412005,0.58903686,0.60556752,0.61853292,0.42683043
,0.56682722,0.48396261,0.47772491,0.74304855,0.6378586,0.56281796,0.63160725,0.50843544,0.5521347,0.52513869,0.61604184
,0.5827336,0.45256834,0.47205144,0.60890293,0.55476935,0.52550291,0.79786145,0.59117816,0.53334659,0.57094885,0.47574271
,0.57614348,0.50193218,0.52731931,0.60645693,0.58769326,0.56834691,0.67913603,0.55293866,0.61656475,0.52752855,0.44586809
,0.52806097,0.46614227,0.47779638,0.56797181,0.54269951,0.5298225,0.69695736,0.52978448,0.47709093,0.50384957,0.50182022
,0.52170092,0.48648947,0.55248793,0.58956101,0.61041013,0.59446441,0.6680319,0.5216984,0.50613072,0.52063282,0.44418772
,0.66491432,0.42495137,0.50883498,0.6363326,0.6536442,0.47687911,0.78503113,0.54609022,0.54349498,0.54102796,0.55249082
,0.67162281,0.42751093,0.52203091,0.60111038,0.51717151,0.72469625,0.60098116,0.50748909,0.54770559,0.5330198,0.53119952
,0.61855208,0.45667057,0.49202798,0.75546915,0.53901622,0.5847346,0.70937557,0.77617852,0.56050655,0.55775327,0.47685693
,0.57618112,0.4862881,0.55635911,0.6303118,0.59015293,0.60002965,0.6980709,0.62191117,0.56459575,0.53131149,0.47672665
,0.55853415,0.45493626,0.50236964,0.58292789,0.79940874,0.64844585,0.68895837,0.63015749,0.47408703,0.6621648,0.54221608
,0.57426765,0.44384166,0.51474238,0.88505281,0.55517013,0.51913546,0.72893515,0.60929894,0.65584972,0.38970955,0.51768747
,0.59400221,0.46554001,0.53533759,0.56503152,0.60950008,0.68563975,0.42416239,0.60503813,0.52290983,0.43946128,0.52946885
,0.57112447,0.50803633,0.6872741,0.67926814,0.60367268,0.53621721,0.45351882,0.60719114,0.53824978,0.48816909,0.54676635
,0.55304813,0.41693357,0.49814668,0.61309048,0.75221298,0.76056341,0.42774993,0.53582209,0.55707501,0.490647,0.46115807
,0.53713396,0.46376061,0.49398832,0.64311896,0.59116857,0.54527348,0.45987086,0.60445363,0.54148273,0.51380936,0.48821255
,0.5327614,0.47028792,0.55369168,0.79389887,0.67107108,0.56278173,0.50304598,0.60267239,0.56080676,0.4887953,0.4954482
,0.56710438,0.46447876,0.55727613,0.83010142,0.60977711,0.56105999,0.42584936,0.66066271,0.52702171,0.52968769,0.59618318
,0.58018787,0.45796898,0.47781021,0.59981374,0.71866967,0.81497153,0.51325274,0.56087358,0.5413976,0.45832488,0.61471718
,0.55304516,0.4714716,0.51909473,,0.69211203,0.66699923,0.54800028,0.56245864,0.58286505,0.53832738,0.52172881
,0.54453883,0.45671815,0.55530222,,0.68741204,0.53905974,0.50207683,0.43119924,0.59008081,0.57680873,0.53346042
,0.45597506,0.46536849,0.55778226,,0.60414175,0.62769074,0.49994059,0.48395505,0.50129936,0.54084817,0.50736744
,0.44569362,0.46577831,0.55051091,,0.58546211,0.58591561,0.53812375,0.435466,0.49767913,0.46538717,0.50576306
,0.43925289,0.53282423,0.5603031,,0.54959075,0.66727093,0.52112945,0.46672895,0.55243784,0.48874576,0.52806088
,0.46225922,0.46750361,0.51626382,,0.62504823,0.52492242,0.55054479,0.44822708,0.55170391,0.52697974,0.57376597
,0.41169349,0.47231415,0.55193466,,0.63235461,0.55589179,0.55618684,0.45811071,0.54056371,0.5361579,0.57562089
,0.48447767,0.47493136,0.90640769,,0.65414142,0.72334327,0.69499867,0.54390312,0.52566169,0.53621523,0.54422672
,0.46440384,0.48102353,0.5326792,,0.91084299,0.60315983,0.5446094,0.49426667,0.53679792,0.53316716,0.5588013
,0.47883167,0.44791774,0.54926515,,0.75865993,0.82036899,0.52792887,0.48612125,0.60968724,0.49208291,0.64033725
,0.54392916,0.49453992,0.6038068,,0.53709367,0.84987459,0.71875175,0.47939304,0.58394986,0.5435491,0.64851971
,0.49528887,0.50585144,0.50255776,,0.64744719,0.64100804,0.52673867,0.46539327,0.60090991,0.58612091,0.56575763
,0.47929109,0.49679723,0.55778595,,0.74219709,0.59436591,0.73920822,0.51224542,0.56565533,0.54190356,0.54937491
,0.46917448,0.49881511,0.55799024,,0.65055927,0.68972794,0.4660544,0.52877202,0.5964965,0.52374123,0.58454402
,0.53447089,0.47428392,0.69338859,,0.61111541,0.70871345,0.53408134,0.52328484,0.47639356,0.61845277,0.54966464
,0.58038821,0.47700526,0.70115341,,0.78924687,0.85051311,0.52928908,0.51674637,0.49381903,0.47538939,0.52465615
,0.47704619,0.49128429,0.51761787,,0.72232858,0.60407585,0.53452325,0.52707626,0.56423063,0.52674335,0.61285337
,0.53292297,0.46028881,0.57977949,,1.01606554,0.70076134,0.6063573,0.60971091,0.53911786,0.55439283,0.59820424
,0.52876444,0.45808209,0.68463248,,0.47645815,0.44092537,0.55980073,0.50074537,0.58406007,0.52706084,0.52260528
,0.5823231,0.48395505,0.5862549,,0.40632122,0.41253695,0.93231546,0.98904493,0.5859442,0.56524463,0.61857203
,0.60944152,0.49882574,0.57982045,,0.45860408,0.42864099,0.54770145,0.55567714,0.56271478,0.51570777,0.59264231
,0.50642302,0.46385178,0.72918913,,0.50377685,0.46328215,0.64759041,0.55789891,0.58890659,0.54766829,0.55383482
,0.56171618,0.45033715,0.70577306,,0.47168561,0.44193441,0.78911813,0.69571156,0.60423153,0.53182558,0.59043988
,0.49853,0.53649927,0.58194191,,0.42187587,0.44841415,0.60917458,0.48736538,0.70888331,0.49550811,0.54189878
,0.63340822,0.48418553,0.62610068,,0.53018369,0.41233922,0.5523001,0.65374327,0.59246143,0.48519476,0.6745188
,0.4865631,0.52690158,0.56493758,,0.485617,0.39601114,0.65386791,0.54856795,0.57506373,0.52967659,0.55690439
,0.50737412,0.47013585,0.59644505,,0.7190079,0.43012204,0.69180921,0.55239179,0.60956369,0.58520927,0.67480705
,0.52432413,0.48544121,0.65659975,,0.46895983,0.55322876,0.69588273,0.52732251,0.58938912,0.5374561,0.71594536
,0.51122214,0.55892845,0.62850646,,0.69045981,0.4632871,0.59274838,0.57620222,0.58825958,0.48314847,0.61887652
,0.53618582,0.5137072,0.60140604,,0.52227171,0.49272139,0.77668178,0.52234388,0.54195173,0.72074976,0.55711658
,0.62660159,0.47298729,0.53113988,,0.83736057,0.49438274,0.57692115,0.54901084,0.56204546,0.50870881,0.59192914
,0.50029933,0.45865678,0.68447089,,0.55927707,0.47390836,0.65333855,0.55224275,0.55069203,0.54843219,0.78705877
,0.61763367,0.50622776,0.50010869,,0.53416799,0.52630674,0.58702202,0.622683,0.58889793,0.55174119,0.54474035
,0.48806103,0.46462956,0.50785357,,0.5076866,0.48752534,0.53743987,0.5610883,0.52666418,0.58734728,0.59338463
,0.50746122,0.43518722,0.61381825,,0.61004106,0.55066374,0.88326259,0.66113249,0.6701824,0.55324048,0.52947078
,0.5042048,0.4762144,0.56012456,,0.5380904,0.4470184,0.65940004,0.5601798,0.63704788,0.52103757,0.6069728
,0.5695795,0.4843876,0.5863729,,0.58555833,0.50233317,0.92362611,0.645618,0.57263641,0.50450948,0.65682033
,0.52373507,0.50088794,0.51877589,,0.60929015,0.47785728,0.52092579,,0.54518533,0.75127783,0.71927643
,0.58483443,0.49963441,0.67735858,,0.49394088,0.48552557,0.74999606,,0.58038263,0.62767224,0.60754393
,0.51966143,0.49863664,0.5411279,,0.59664777,0.5377562,0.59483076,,0.6011897,0.57055038,0.4445064
,0.45864451,0.52316182,0.547323,,0.65612595,0.78361672,0.61492607,,0.37361306,0.54254631,0.46824277
,0.51065969,0.47575399,0.70733853,,0.55252758,0.46082056,0.93558855,,0.39763638,0.56508024,0.41835466
,0.5629755,0.53123953,0.69027219,,0.51104582,0.57215657,0.71746191,,0.43650711,0.50142652,0.48528149
,0.64326381,0.48763212,0.67097596,,0.52602733,0.51859867,0.71702918,,0.4677515,0.61809216,0.51030215
,0.66167446,0.49636032,0.61734948,,0.80553252,0.5021079,0.53508554,,0.52691956,0.54092931,0.4714081
,0.62151397,0.55162645,0.57451509,,0.54297476,0.47834737,0.58695288,,0.51071351,0.51616143,0.50764755
,0.56552718,0.48356533,0.63230305,,0.55396277,0.5789391,0.61755709,,0.53362763,0.50209323,0.50391245
,0.5630852,0.48015752,0.59876442,,0.59556889,0.48127077,0.64365958,,0.56210645,0.52978799,0.53521615
,0.54140155,0.51596921,0.67064222,,0.59346821,0.46547032,0.63672825,,0.57399497,0.61321102,0.64339696
,0.60448513,0.45221534,0.53801764,,0.58520579,0.5534865,0.65606709,,0.52767852,0.54543752,0.5033247
,0.61510888,0.52495728,0.70184895,,0.67610375,0.52785963,0.79827076,,0.49642607,0.69117531,0.52561426
,0.53304772,0.47884833,0.83202839,,0.57949171,0.63095091,0.71092701,,0.52191576,0.69093296,0.53412682
,0.55268865,0.50844316,0.67610515,,0.78118889,0.53222937,0.64990307,,0.55488168,0.60447011,0.67265861
,0.54812451,0.49313061,0.7125474,,0.77683836,0.61405869,0.50461515,,0.55946905,0.50272347,0.55244892
,0.59179294,0.55075339,0.71070605,,0.8186659,0.51465485,0.50001906,,0.591566,0.64296,0.56870241
,0.74736146,0.48914639,0.59774336,,0.56735113,0.55836294,0.80411802,,0.51282712,0.65401927,0.60672007
,0.55934358,0.53768637,0.7508736,,0.54541094,0.5005219,0.44808962,,0.58112673,0.57133855,0.53812328
,0.57107792,0.47887479,0.41942086,,0.71420139,0.49166651,0.48029217,,0.52718871,0.56658943,0.55009193
,0.54049015,0.48071271,0.41299607,,0.61748577,0.5212774,0.49532311,,0.54756064,0.53848501,0.63226229
,0.52366323,0.50067819,0.46462593,,0.68822283,0.48955574,0.52927658,,0.58443637,0.57883815,0.55436144
,0.56863607,0.47593896,0.40426967,,0.67223802,0.55168507,0.49297403,,0.57875472,0.64101859,0.76927568
,0.69879914,0.49084033,0.53168395,,0.73459206,0.67243698,0.48228863,,0.54701854,0.54698421,0.65072761
,0.6079216,0.47523522,0.45712017,,0.567512,0.57995352,0.4786701,,0.55098028,0.37778723,0.52639696
,0.604439,0.48318661,0.47486507,,0.54342505,0.67729181,0.50461095,,0.57651917,0.41736635,0.7209833
,0.56867229,0.50214255,0.47585316,,0.60362539,0.4742874,0.50031956,,0.55654283,0.45958016,0.88086973
,0.58580084,0.47902684,0.43883245,,0.62194696,0.5169958,0.49955429,,0.63205089,0.44539822,0.58599331
,0.54730245,0.52121831,0.46725744,,0.63726908,0.75204574,0.62633294,,0.59128273,0.44409878,0.56345549
,0.6452394,0.51624008,0.48760695,,0.88661645,0.51583645,0.56408246,,0.62411498,0.4959851,0.57273025
,0.56100943,0.52954129,0.46872414,,0.63348867,0.55906704,0.61358035,,0.65331802,0.44719376,0.59189769
,0.49420581,0.46608557,0.46497329,,0.53276724,0.46853163,0.55797832,,0.53230341,0.45976322,0.6225091
,0.66489663,0.53853464,0.48193678,,0.5934282,0.49458449,0.58215922,,0.6158772,0.47516535,0.70283594
,0.55232713,0.5181481,0.43533697,,0.75265406,0.63905563,0.57843315,,0.57616378,0.50787282,0.63935372
,0.65696904,0.49523169,0.43497515,,0.7721337,0.52509307,0.53301314,,0.57043517,0.5062466,0.71843863
,0.50900912,0.49294391,0.50831888,,0.57226477,0.63456867,0.90730325,,0.57535364,0.48367657,0.72041282
,0.55803884,0.47461016,0.47206633,,0.68143588,0.56796216,0.5839198,,0.57686578,0.51953155,0.70133805
,0.60630165,0.49267555,0.52862126,,0.60851921,0.56120651,0.58198017,,0.79278722,0.43715675,0.72989871
,0.61935612,0.5186374,0.47895322,,0.74983583,0.65889158,0.7902596,,0.57752711,0.45550385,0.51114585
,0.56428309,0.51728008,0.5154337,,0.58483856,0.52693346,0.57686667,,0.58771174,0.44006555,0.95188845
,0.58611413,0.50447221,0.53136529,,0.77354397,0.75088967,0.53396965,,0.60496604,0.51991052,0.70218531
,0.60656847,0.5067964,0.54786572,,0.62502319,0.59780729,0.50175811,,0.44321673,0.58378532,0.61727489
,0.62247309,0.52630739,0.49835887,,0.67838277,0.57676447,0.46358341,,0.53294543,0.5341693,0.61628547
,0.74695753,0.50854409,0.52211253,,0.82517443,0.53301416,0.46620917,,0.48544057,0.54809509,0.64950623
,0.61098421,0.53028161,0.47584722,,0.67473874,0.50477676,0.46166891,,0.51312399,0.54338564,0.73531982
,0.62396728,0.49142622,0.58931352,,0.67954943,0.87226386,0.5771125,,0.48978321,0.45594621,0.59397266
,0.79878581,0.49005306,0.56464162,,0.61898566,0.57982013,0.64189286,,0.50177693,0.48949743,0.63677643
,0.59404791,0.5505613,0.53182232,,0.61567154,0.54866429,0.55749421,,0.5636939,0.47672094,0.72540321
,0.659229,0.49936724,0.59251315,,0.89575364,0.61668939,0.51801213,,0.54271523,0.51605245,0.69738771
,0.74939017,0.55278225,0.48043046,,0.54295777,0.68337902,0.54606114,,0.50304652,0.50443239,0.62171598
,0.62277862,0.54316046,0.49344634,,0.57434676,0.7669514,0.53338383,,0.52172418,0.52081861,0.64652019
,0.7000958,0.47978982,0.49104486,,0.77504663,0.54576318,0.55673621,,0.51896866,0.53671526,0.59051404
,0.59964238,0.55689336,0.55107054,,0.79846069,0.63467808,0.53633052,,0.51465141,0.55331998,0.81944499
,0.6012766,0.52056457,0.5411292,,0.61138812,0.99575949,0.53601981,,0.52208837,0.47306011,0.78103222
,0.67433952,0.49127808,0.55293229,,1.05917617,0.59379695,0.67882212,,0.50989052,0.52918455,0.73997116
,0.5604288,0.50776239,0.49421614,,0.84232972,0.76867684,0.63864922,,0.49891243,0.68325535,0.77008334
,0.41056212,0.49019645,0.49667383,,0.84727711,0.81152431,0.57703714,,0.56733149,0.53015806,0.66810537
,0.44992238,0.4794128,0.51848128,,0.62751495,0.60481033,0.56313974,,0.82055159,0.5350219,0.64083296
,0.47690499,0.58545712,0.52985746,,0.75944119,0.56007886,0.68352339,,0.55631345,0.47985964,0.73468859
,0.47955686,0.50413405,0.52199793,,0.77513146,0.6507225,0.88692914,,0.51061993,0.537912,0.85899273
,0.48813141,0.49499676,0.5019902,,0.61579882,0.72948793,0.51698836,,0.59518605,0.55667206,0.79052327
,0.45360614,0.51869933,0.57279879,,0.56302778,0.54670841,0.81097892,,0.55302531,0.59018886,0.7744577
,0.70183713,0.53276207,0.50585655,,0.65754173,0.58137784,0.51287748,,0.51478337,0.54551622,0.88182824
,0.52672948,0.48670155,0.51462214,,0.63214512,0.88456005,0.58654505,,0.55293413,0.5757095,0.57624175
,0.56742675,0.5387915,0.58593671,,0.63079579,0.63953047,0.74144078,,0.53462469,0.49263202,0.45931195
,0.49255044,0.50438818,0.56692378,,0.72239102,0.56760354,0.59758633,,0.56201292,0.58984681,0.46132918
,0.58077835,0.53442039,0.54764709,,0.7272597,0.68572891,0.62016759,,0.52712356,0.55534509,0.46661101
,0.52848234,0.56701558,0.55988893,,0.78115189,0.83053015,0.69346501,,0.62029119,0.54835003,0.43756082
,0.5158954,0.58500612,0.89268119,,0.59273451,0.71458264,0.5941511,,0.53991689,0.49981653,0.44693877
,0.79195543,0.50448088,0.50753983,,0.64520877,0.55683611,0.97126705,,0.57342459,0.50215104,0.45694992
,0.53438882,0.50435993,0.58824328,,0.69917191,0.6735039,0.54576262,,0.55401063,0.5081454,0.44396236
,0.53647593,0.5530661,0.53404701,,0.70023592,0.61346825,0.83988242,,0.56850212,0.5680415,0.46172814
,0.51150317,0.64988661,0.59069508,,0.77157388,0.79616519,0.80425592,,0.53904283,0.58596112,0.51071975
,0.55693107,0.52319996,0.52612474,,0.5898253,0.39336044,0.56491252,,0.48525358,0.59614121,0.47871797
,0.52615816,0.54345618,0.55678555,,0.65668664,0.44914645,0.64545362,,0.55420562,0.54189163,0.48677798
,0.52093265,0.51043951,0.56811541,,0.5939159,0.41411925,0.58849105,,0.62950103,0.63931202,0.53585014
,0.57797447,0.54339554,0.54317844,,0.71410274,0.45967906,0.52290663,,0.59818792,0.5587106,0.49553248
,0.49827878,0.52660114,0.59208147,,0.60766039,0.42868931,0.53569635,,0.61828107,0.50901602,0.47585478
,0.56436681,0.53234711,0.60185733,,0.65973294,0.40434189,0.5506505,,0.60771912,0.60991162,0.52236302
,0.55628945,0.56752589,0.48058282,,0.76769306,0.46734268,0.78074742,,0.50253643,0.57096687,0.5173108
,0.60871519,0.53508554,0.58772289,,0.44974189,0.4511537,0.57647434,,0.61810253,0.56658794,0.50357539
,0.54173672,0.61332441,0.6055082,,0.47206115,0.53807983,0.55443688,,0.58615273,0.61761795,0.54358989
,0.57285644,0.51768038,0.59645195,,0.45886356,0.39923194,0.65544729,,0.64609048,0.54726041,0.51043612
,0.53116169,0.57645578,0.60178632,,0.6476414,0.5734443,0.88940743,,0.53215898,0.61590088,0.48461128
,0.5072316,0.55101007,0.58411542,,0.47958546,0.49223968,0.60358418,,0.65585932,0.45950093,0.47412597
,0.48134808,0.55657391,0.54339752,,0.59851817,0.45488861,0.60198566,,0.57315647,0.52623993,0.47309041
,0.5562788,0.54413204,0.58612943,,0.76561219,0.47654651,0.73411409,,0.55280763,0.54990909,0.54906307
,0.59117858,0.56185322,0.56868111,,0.58643783,0.57405108,0.88424143,,0.5972834,0.60530885,0.52999012
,0.64564615,0.56934804,0.58889477,,0.58649666,0.50607687,0.56496042,,0.58519968,0.51689248,0.46773558
,0.55124329,0.567484,0.52708142,,0.54190647,0.52203648,0.89050614,,0.55445547,0.55626945,0.52007811
,0.62094963,0.53368079,0.60915539,,0.66392662,0.48145835,0.79090276,,0.57778292,0.57921335,0.53398113
,0.53175985,0.6300181,0.56320883,,0.68290342,0.66593735,0.71671647,,0.58346709,0.56225398,0.51206887
,0.54639242,0.55324902,0.58301136,,0.84224795,0.61768368,0.60666458,,0.62383138,0.57891038,0.50187017
,0.71321281,0.54949343,0.59875985,,0.54356127,0.52587279,0.89745789,,0.58817027,0.52567608,0.47182506
,0.67942353,0.54091089,0.59224947,,0.57956445,0.52460653,1.23941616,,0.64227055,0.59125545,0.50036164
,0.53580108,0.49848606,0.61968737,,0.60081986,0.49047388,0.84600723,,0.63206471,0.55769489,0.4774699
,0.64595763,0.60116538,0.6414033,,0.60909663,0.52136475,0.72196465,,0.62444725,0.56549908,0.57120067
,0.56553422,0.5623028,0.43470117,,0.60088715,0.50177306,0.48635204,,0.59131406,0.58559938,0.5242001
,0.66900575,0.71510224,0.44581429,,0.61111173,0.59071141,0.49209761,,0.54168619,0.58575653,0.57165587
,0.58586448,0.58258525,0.47463234,,0.57195871,0.57188542,0.481855,,0.60841123,0.53837859,0.53773164
,0.53053232,0.55440035,0.48648947,,0.6665762,0.49828092,0.44619478,,0.66584503,0.57469679,0.57161143
,0.56558425,0.55857623,0.44749393,,0.6092723,0.65752821,0.4256405,,0.5622103,0.6240681,0.49455956
,0.51960208,0.60044356,0.47403207,,0.63892633,0.5872911,0.48142221,,0.56748527,0.55989366,0.5367399
,0.66239172,0.5967048,0.49659209,,0.54313535,0.56997986,0.45117765,,0.43116888,0.55197589,0.4726003
,0.60483457,0.62839095,0.47873612,,0.91063472,0.60846342,0.44239791,,0.46230844,0.6642938,0.69039431
,0.62176756,0.58961389,0.45931516,,0.60612906,0.52844305,0.48750458,,0.43405922,0.63493108,0.53542918
,0.54114467,0.52556621,0.44296157,,0.67197073,0.68807122,0.50182599,,0.45588285,0.60907436,0.56453148
,0.61947738,0.57341004,0.41969555,,0.41233922,0.56199397,0.43444231,,0.49525107,0.61146479,0.59424188
,0.61401944,0.54440358,0.49596158,,0.4661577,0.69635055,0.49147308,,0.49492263,0.60738858,0.57167977
